areaCode,areaName,areaType,date,newCasesByPublishDate,newAdmissions,newAdmissionsRollingRate
E40000005,South East,nhsRegion,2020-07-01,273,27,2.1
E40000005,South East,nhsRegion,2020-06-30,282,31,2.1
E40000005,South East,nhsRegion,2020-06-29,309,23,2.0
E40000005,South East,nhsRegion,2020-06-28,297,24,2.1
E40000005,South East,nhsRegion,2020-06-27,303,31,2.1
E40000005,South East,nhsRegion,2020-06-26,286,22,2.1
E40000005,South East,nhsRegion,2020-06-25,342,27,2.2
E40000005,South East,nhsRegion,2020-06-24,338,27,2.1
E40000005,South East,nhsRegion,2020-06-23,370,21,2.1
E40000005,South East,nhsRegion,2020-06-22,381,32,2.3
E40000005,South East,nhsRegion,2020-06-21,395,27,2.5
E40000005,South East,nhsRegion,2020-06-20,373,35,2.7
E40000005,South East,nhsRegion,2020-06-19,430,25,2.6
E40000005,South East,nhsRegion,2020-06-18,431,22,2.6
E40000005,South East,nhsRegion,2020-06-17,467,28,2.7
E40000005,South East,nhsRegion,2020-06-16,474,37,2.6
E40000005,South East,nhsRegion,2020-06-15,476,45,2.6
E40000005,South East,nhsRegion,2020-06-14,489,46,2.6
E40000005,South East,nhsRegion,2020-06-13,480,28,2.5
E40000005,South East,nhsRegion,2020-06-12,511,28,2.8
E40000005,South East,nhsRegion,2020-06-11,539,27,2.9
E40000005,South East,nhsRegion,2020-06-10,556,23,3.2
E40000005,South East,nhsRegion,2020-06-09,574,39,3.6
E40000005,South East,nhsRegion,2020-06-08,605,38,4.1
E40000005,South East,nhsRegion,2020-06-07,604,43,4.3
E40000005,South East,nhsRegion,2020-06-06,634,49,4.4
E40000005,South East,nhsRegion,2020-06-05,648,42,4.6
E40000005,South East,nhsRegion,2020-06-04,671,56,4.9
E40000005,South East,nhsRegion,2020-06-03,689,57,5.1
E40000005,South East,nhsRegion,2020-06-02,701,83,5.3
E40000005,South East,nhsRegion,2020-06-01,720,56,5.2
E40000005,South East,nhsRegion,2020-05-31,700,46,5.5
E40000005,South East,nhsRegion,2020-05-30,694,74,5.9
E40000005,South East,nhsRegion,2020-05-29,753,65,5.7
E40000005,South East,nhsRegion,2020-05-28,765,79,5.8
E40000005,South East,nhsRegion,2020-05-27,821,72,5.9
E40000005,South East,nhsRegion,2020-05-26,851,74,6.3
E40000005,South East,nhsRegion,2020-05-25,826,82,6.6
E40000005,South East,nhsRegion,2020-05-24,880,78,6.8
E40000005,South East,nhsRegion,2020-05-23,851,59,7.0
E40000005,South East,nhsRegion,2020-05-22,924,78,7.1
E40000005,South East,nhsRegion,2020-05-21,907,88,7.2
E40000005,South East,nhsRegion,2020-05-20,903,107,7.5
E40000005,South East,nhsRegion,2020-05-19,940,96,7.4
E40000005,South East,nhsRegion,2020-05-18,959,104,7.6
E40000005,South East,nhsRegion,2020-05-17,966,94,7.7
E40000005,South East,nhsRegion,2020-05-16,982,71,8.2
E40000005,South East,nhsRegion,2020-05-15,1073,85,8.4
E40000005,South East,nhsRegion,2020-05-14,1092,113,8.5
E40000005,South East,nhsRegion,2020-05-13,1126,99,8.4
E40000005,South East,nhsRegion,2020-05-12,1168,109,8.8
E40000005,South East,nhsRegion,2020-05-11,1196,113,8.8
E40000005,South East,nhsRegion,2020-05-10,1181,139,8.9
E40000005,South East,nhsRegion,2020-05-09,1206,96,8.8
E40000005,South East,nhsRegion,2020-05-08,1279,91,9.4
E40000005,South East,nhsRegion,2020-05-07,1351,107,10.1
E40000005,South East,nhsRegion,2020-05-06,1421,127,10.7
E40000005,South East,nhsRegion,2020-05-05,1499,111,11.5
E40000005,South East,nhsRegion,2020-05-04,1553,121,11.9
E40000005,South East,nhsRegion,2020-05-03,1523,137,12.8
E40000005,South East,nhsRegion,2020-05-02,1544,142,13.3
E40000005,South East,nhsRegion,2020-05-01,1648,154,13.6
E40000005,South East,nhsRegion,2020-04-30,1655,164,14.5
E40000005,South East,nhsRegion,2020-04-29,1657,196,14.7
E40000005,South East,nhsRegion,2020-04-28,1791,153,14.8
E40000005,South East,nhsRegion,2020-04-27,1831,199,15.3
E40000005,South East,nhsRegion,2020-04-26,1775,182,15.6
E40000005,South East,nhsRegion,2020-04-25,1849,168,15.8
E40000005,South East,nhsRegion,2020-04-24,1909,235,15.9
E40000005,South East,nhsRegion,2020-04-23,2034,181,16.2
E40000005,South East,nhsRegion,2020-04-22,2164,202,17.8
E40000005,South East,nhsRegion,2020-04-21,2185,198,18.1
E40000005,South East,nhsRegion,2020-04-20,2261,227,18.0
E40000005,South East,nhsRegion,2020-04-19,2278,199,18.0
E40000005,South East,nhsRegion,2020-04-18,2250,180,18.3
E40000005,South East,nhsRegion,2020-04-17,2205,260,18.9
E40000005,South East,nhsRegion,2020-04-16,2245,326,19.0
E40000005,South East,nhsRegion,2020-04-15,2262,228,18.6
E40000005,South East,nhsRegion,2020-04-14,2347,185,18.8
E40000005,South East,nhsRegion,2020-04-13,2346,227,20.7
E40000005,South East,nhsRegion,2020-04-12,2342,228,21.8
E40000005,South East,nhsRegion,2020-04-11,2285,235,22.3
E40000005,South East,nhsRegion,2020-04-10,2297,269,23.6
E40000005,South East,nhsRegion,2020-04-09,2174,286,24.3
E40000005,South East,nhsRegion,2020-04-08,2290,249,24.7
E40000005,South East,nhsRegion,2020-04-07,2280,353,25.3
E40000005,South East,nhsRegion,2020-04-06,2055,326,24.7
E40000005,South East,nhsRegion,2020-04-05,2037,277,24.6
E40000005,South East,nhsRegion,2020-04-04,1848,348,24.5
E40000005,South East,nhsRegion,2020-04-03,1683,332,23.4
E40000005,South East,nhsRegion,2020-04-02,1715,322,22.3
E40000005,South East,nhsRegion,2020-04-01,1461,304,20.2
E40000005,South East,nhsRegion,2020-03-31,1535,295,18.4
E40000005,South East,nhsRegion,2020-03-30,1284,317,16.5
E40000005,South East,nhsRegion,2020-03-29,1076,273,14.2
E40000005,South East,nhsRegion,2020-03-28,861,250,12.2
E40000005,South East,nhsRegion,2020-03-27,800,230,10.4
E40000005,South East,nhsRegion,2020-03-26,654,138,8.9
E40000005,South East,nhsRegion,2020-03-25,610,141,8.5
E40000005,South East,nhsRegion,2020-03-24,506,123,
E40000005,South East,nhsRegion,2020-03-23,480,114,
E40000005,South East,nhsRegion,2020-03-22,439,94,
E40000005,South East,nhsRegion,2020-03-21,332,91,
E40000005,South East,nhsRegion,2020-03-20,188,90,
E40000005,South East,nhsRegion,2020-03-19,,103,
