areaName,date,newCasesByPublishDate
Rhondda Cynon Taf,2021-09-02,160
Rhondda Cynon Taf,2021-09-03,131
Rhondda Cynon Taf,2021-09-04,0
Rhondda Cynon Taf,2021-09-05,137
Rhondda Cynon Taf,2021-09-06,261
Rhondda Cynon Taf,2021-09-07,124
Rhondda Cynon Taf,2021-09-08,136
Rhondda Cynon Taf,2021-09-09,129
Rhondda Cynon Taf,2021-09-10,118
Rhondda Cynon Taf,2021-09-11,0
Rhondda Cynon Taf,2021-09-12,109
Rhondda Cynon Taf,2021-09-13,246
Rhondda Cynon Taf,2021-09-14,93
Rhondda Cynon Taf,2021-09-15,131
Rhondda Cynon Taf,2021-09-16,168
Rhondda Cynon Taf,2021-09-17,180
Rhondda Cynon Taf,2021-09-18,0
Rhondda Cynon Taf,2021-09-19,169
Rhondda Cynon Taf,2021-09-20,328
Rhondda Cynon Taf,2021-09-21,167
Rhondda Cynon Taf,2021-09-22,165
Rhondda Cynon Taf,2021-09-23,153
Rhondda Cynon Taf,2021-09-24,175
Rhondda Cynon Taf,2021-09-25,0
Rhondda Cynon Taf,2021-09-26,215
Rhondda Cynon Taf,2021-09-27,359
Rhondda Cynon Taf,2021-09-28,143
Rhondda Cynon Taf,2021-09-29,207
Rhondda Cynon Taf,2021-09-30,90
Rhondda Cynon Taf,2021-10-01,129
Rhondda Cynon Taf,2021-10-02,0
Rhondda Cynon Taf,2021-10-03,96
Rhondda Cynon Taf,2021-10-04,188
Rhondda Cynon Taf,2021-10-05,69
Rhondda Cynon Taf,2021-10-06,87
Rhondda Cynon Taf,2021-10-07,173
Rhondda Cynon Taf,2021-10-08,0
Rhondda Cynon Taf,2021-10-09,303
Rhondda Cynon Taf,2021-10-10,0
Rhondda Cynon Taf,2021-10-11,133
Rhondda Cynon Taf,2021-10-12,54
Rhondda Cynon Taf,2021-10-13,103
Rhondda Cynon Taf,2021-10-14,60
Rhondda Cynon Taf,2021-10-15,170
Rhondda Cynon Taf,2021-10-16,0
Rhondda Cynon Taf,2021-10-17,141
Rhondda Cynon Taf,2021-10-18,343
Rhondda Cynon Taf,2021-10-19,190
Rhondda Cynon Taf,2021-10-20,131
Rhondda Cynon Taf,2021-10-21,220
Rhondda Cynon Taf,2021-10-22,153
Rhondda Cynon Taf,2021-10-23,0
Rhondda Cynon Taf,2021-10-24,162
Rhondda Cynon Taf,2021-10-25,0
Rhondda Cynon Taf,2021-10-26,337
Rhondda Cynon Taf,2021-10-27,141
Rhondda Cynon Taf,2021-10-28,97
Rhondda Cynon Taf,2021-10-29,121
Rhondda Cynon Taf,2021-10-30,0
Rhondda Cynon Taf,2021-10-31,97
Rhondda Cynon Taf,2021-11-01,208
Rhondda Cynon Taf,2021-11-02,69
Rhondda Cynon Taf,2021-11-03,94
Rhondda Cynon Taf,2021-11-04,127
Rhondda Cynon Taf,2021-11-05,74
Rhondda Cynon Taf,2021-11-06,0
Rhondda Cynon Taf,2021-11-07,83
Rhondda Cynon Taf,2021-11-08,153
Rhondda Cynon Taf,2021-11-09,69
Rhondda Cynon Taf,2021-11-10,75
Rhondda Cynon Taf,2021-11-11,89
Rhondda Cynon Taf,2021-11-12,107
Rhondda Cynon Taf,2021-11-13,0
Rhondda Cynon Taf,2021-11-14,102
Rhondda Cynon Taf,2021-11-15,205
Rhondda Cynon Taf,2021-11-16,79
Rhondda Cynon Taf,2021-11-17,101
Rhondda Cynon Taf,2021-11-18,119
Rhondda Cynon Taf,2021-11-19,117
Rhondda Cynon Taf,2021-11-20,0
Rhondda Cynon Taf,2021-11-21,102
Rhondda Cynon Taf,2021-11-22,155
Rhondda Cynon Taf,2021-11-23,72
Rhondda Cynon Taf,2021-11-24,83
Rhondda Cynon Taf,2021-11-25,107
Rhondda Cynon Taf,2021-11-26,90
Rhondda Cynon Taf,2021-11-27,0
Rhondda Cynon Taf,2021-11-28,80
Rhondda Cynon Taf,2021-11-29,155
Rhondda Cynon Taf,2021-11-30,74
Rhondda Cynon Taf,2021-12-01,90
Rhondda Cynon Taf,2021-12-02,92
Rhondda Cynon Taf,2021-12-03,99
Rhondda Cynon Taf,2021-12-04,0
