areaName,date,newCasesByPublishDate
Northumberland,2021-10-21,59
Northumberland,2021-10-22,51
Northumberland,2021-10-23,62
Northumberland,2021-10-24,48
Northumberland,2021-10-25,33
Northumberland,2021-10-26,37
Northumberland,2021-10-27,46
Northumberland,2021-10-28,39
Northumberland,2021-10-29,52
Northumberland,2021-10-30,47
Northumberland,2021-10-31,35
Northumberland,2021-11-01,39
Northumberland,2021-11-02,43
Northumberland,2021-11-03,35
Northumberland,2021-11-04,37
Northumberland,2021-11-05,35
Northumberland,2021-11-06,28
Northumberland,2021-11-07,27
Northumberland,2021-11-08,28
Northumberland,2021-11-09,34
Northumberland,2021-11-10,37
Northumberland,2021-11-11,34
Northumberland,2021-11-12,36
Northumberland,2021-11-13,33
Northumberland,2021-11-14,36
Northumberland,2021-11-15,32
Northumberland,2021-11-16,25
Northumberland,2021-11-17,36
Northumberland,2021-11-18,29
Northumberland,2021-11-19,35
Northumberland,2021-11-20,34
Northumberland,2021-11-21,28
Northumberland,2021-11-22,39
Northumberland,2021-11-23,56
Northumberland,2021-11-24,34
Northumberland,2021-11-25,28
Northumberland,2021-11-26,33
Northumberland,2021-11-27,25
Northumberland,2021-11-28,28
Northumberland,2021-11-29,24
Northumberland,2021-11-30,31
Northumberland,2021-12-01,40
Northumberland,2021-12-02,21
Northumberland,2021-12-03,32
Northumberland,2021-12-04,32
Northumberland,2021-12-05,31
Northumberland,2021-12-06,24
Northumberland,2021-12-07,36
Northumberland,2021-12-08,33
Northumberland,2021-12-09,31
Northumberland,2021-12-10,50
Northumberland,2021-12-11,42
Northumberland,2021-12-12,31
Northumberland,2021-12-13,33
Northumberland,2021-12-14,32
Northumberland,2021-12-15,48
Northumberland,2021-12-16,40
Northumberland,2021-12-17,60
Northumberland,2021-12-18,31
Northumberland,2021-12-19,32
Northumberland,2021-12-20,37
Northumberland,2021-12-21,51
Northumberland,2021-12-22,52
Northumberland,2021-12-23,69
Northumberland,2021-12-24,62
Northumberland,2021-12-25,80
Northumberland,2021-12-26,78
Northumberland,2021-12-27,72
Northumberland,2021-12-28,104
Northumberland,2021-12-29,112
Northumberland,2021-12-30,136
Northumberland,2021-12-31,151
Northumberland,2022-01-01,239
Northumberland,2022-01-02,165
Northumberland,2022-01-03,151
Northumberland,2022-01-04,203
Northumberland,2022-01-05,213
Northumberland,2022-01-06,222
Northumberland,2022-01-07,223
Northumberland,2022-01-08,165
Northumberland,2022-01-09,200
Northumberland,2022-01-10,168
Northumberland,2022-01-11,157
Northumberland,2022-01-12,201
Northumberland,2022-01-13,149
Northumberland,2022-01-14,119
Northumberland,2022-01-15,100
Northumberland,2022-01-16,95
Northumberland,2022-01-17,80
Northumberland,2022-01-18,119
Northumberland,2022-01-19,109
Northumberland,2022-01-20,112
Northumberland,2022-01-21,111
Northumberland,2022-01-22,73
Northumberland,2022-01-23,82
Northumberland,2022-01-24,76
Northumberland,2022-01-25,83
Northumberland,2022-01-26,92
Northumberland,2022-01-27,81
Northumberland,2022-01-28,59
Northumberland,2022-01-29,57
Northumberland,2022-01-30,45
Northumberland,2022-01-31,803
Northumberland,2022-02-01,100
Northumberland,2022-02-02,74
Northumberland,2022-02-03,73
Northumberland,2022-02-04,55
Northumberland,2022-02-05,52
Northumberland,2022-02-06,40
Northumberland,2022-02-07,47
Northumberland,2022-02-08,59
Northumberland,2022-02-09,43
Northumberland,2022-02-10,48
Northumberland,2022-02-11,39
