areaName,date,newCasesByPublishDate
North Tyneside,2022-11-21,0
North Tyneside,2022-11-22,0
North Tyneside,2022-11-23,0
North Tyneside,2022-11-24,14
North Tyneside,2022-11-25,0
North Tyneside,2022-11-26,0
North Tyneside,2022-11-27,0
North Tyneside,2022-11-28,0
North Tyneside,2022-11-29,0
North Tyneside,2022-11-30,0
North Tyneside,2022-12-01,14
North Tyneside,2022-12-02,0
North Tyneside,2022-12-03,0
North Tyneside,2022-12-04,0
North Tyneside,2022-12-05,0
North Tyneside,2022-12-06,0
North Tyneside,2022-12-07,0
North Tyneside,2022-12-08,22
North Tyneside,2022-12-09,0
North Tyneside,2022-12-10,0
North Tyneside,2022-12-11,0
North Tyneside,2022-12-12,0
North Tyneside,2022-12-13,0
North Tyneside,2022-12-14,0
North Tyneside,2022-12-15,21
North Tyneside,2022-12-16,0
North Tyneside,2022-12-17,0
North Tyneside,2022-12-18,0
North Tyneside,2022-12-19,0
North Tyneside,2022-12-20,0
North Tyneside,2022-12-21,0
North Tyneside,2022-12-22,32
North Tyneside,2022-12-23,0
North Tyneside,2022-12-24,0
North Tyneside,2022-12-25,0
North Tyneside,2022-12-26,0
North Tyneside,2022-12-27,0
North Tyneside,2022-12-28,0
North Tyneside,2022-12-29,22
North Tyneside,2022-12-30,0
North Tyneside,2022-12-31,0
North Tyneside,2023-01-01,0
North Tyneside,2023-01-02,0
North Tyneside,2023-01-03,0
North Tyneside,2023-01-04,0
North Tyneside,2023-01-05,36
North Tyneside,2023-01-06,0
North Tyneside,2023-01-07,0
North Tyneside,2023-01-08,0
North Tyneside,2023-01-09,0
