areaName,date,newCasesByPublishDate
North Lanarkshire,2021-11-02,22
North Lanarkshire,2021-11-03,33
North Lanarkshire,2021-11-04,21
North Lanarkshire,2021-11-05,22
North Lanarkshire,2021-11-06,31
North Lanarkshire,2021-11-07,34
North Lanarkshire,2021-11-08,17
North Lanarkshire,2021-11-09,20
North Lanarkshire,2021-11-10,40
North Lanarkshire,2021-11-11,25
North Lanarkshire,2021-11-12,33
North Lanarkshire,2021-11-13,23
North Lanarkshire,2021-11-14,25
North Lanarkshire,2021-11-15,18
North Lanarkshire,2021-11-16,29
North Lanarkshire,2021-11-17,33
North Lanarkshire,2021-11-18,30
North Lanarkshire,2021-11-19,28
North Lanarkshire,2021-11-20,24
North Lanarkshire,2021-11-21,26
North Lanarkshire,2021-11-22,22
North Lanarkshire,2021-11-23,22
North Lanarkshire,2021-11-24,24
North Lanarkshire,2021-11-25,23
North Lanarkshire,2021-11-26,25
North Lanarkshire,2021-11-27,19
North Lanarkshire,2021-11-28,23
North Lanarkshire,2021-11-29,22
North Lanarkshire,2021-11-30,28
North Lanarkshire,2021-12-01,25
North Lanarkshire,2021-12-02,27
North Lanarkshire,2021-12-03,31
North Lanarkshire,2021-12-04,12
North Lanarkshire,2021-12-05,23
North Lanarkshire,2021-12-06,40
North Lanarkshire,2021-12-07,30
North Lanarkshire,2021-12-08,33
North Lanarkshire,2021-12-09,29
North Lanarkshire,2021-12-10,43
North Lanarkshire,2021-12-11,0
North Lanarkshire,2021-12-12,0
North Lanarkshire,2021-12-13,120
North Lanarkshire,2021-12-14,32
North Lanarkshire,2021-12-15,56
North Lanarkshire,2021-12-16,57
North Lanarkshire,2021-12-17,44
North Lanarkshire,2021-12-18,0
North Lanarkshire,2021-12-19,0
North Lanarkshire,2021-12-20,179
North Lanarkshire,2021-12-21,60
North Lanarkshire,2021-12-22,21
North Lanarkshire,2021-12-23,120
North Lanarkshire,2021-12-24,69
North Lanarkshire,2021-12-25,0
North Lanarkshire,2021-12-26,0
North Lanarkshire,2021-12-27,0
North Lanarkshire,2021-12-28,0
North Lanarkshire,2021-12-29,608
North Lanarkshire,2021-12-30,212
North Lanarkshire,2021-12-31,139
North Lanarkshire,2022-01-01,0
North Lanarkshire,2022-01-02,0
North Lanarkshire,2022-01-03,0
North Lanarkshire,2022-01-04,0
North Lanarkshire,2022-01-05,955
North Lanarkshire,2022-01-06,117
North Lanarkshire,2022-01-07,125
North Lanarkshire,2022-01-08,0
North Lanarkshire,2022-01-09,0
North Lanarkshire,2022-01-10,291
North Lanarkshire,2022-01-11,99
North Lanarkshire,2022-01-12,71
North Lanarkshire,2022-01-13,47
North Lanarkshire,2022-01-14,57
North Lanarkshire,2022-01-15,0
North Lanarkshire,2022-01-16,0
North Lanarkshire,2022-01-17,82
North Lanarkshire,2022-01-18,31
North Lanarkshire,2022-01-19,33
North Lanarkshire,2022-01-20,40
North Lanarkshire,2022-01-21,30
North Lanarkshire,2022-01-22,0
North Lanarkshire,2022-01-23,0
North Lanarkshire,2022-01-24,82
North Lanarkshire,2022-01-25,33
North Lanarkshire,2022-01-26,28
North Lanarkshire,2022-01-27,33
North Lanarkshire,2022-01-28,34
North Lanarkshire,2022-01-29,0
North Lanarkshire,2022-01-30,0
North Lanarkshire,2022-01-31,73
North Lanarkshire,2022-02-01,28
North Lanarkshire,2022-02-02,0
North Lanarkshire,2022-02-03,61
North Lanarkshire,2022-02-04,30
North Lanarkshire,2022-02-05,0
North Lanarkshire,2022-02-06,0
North Lanarkshire,2022-02-07,63
North Lanarkshire,2022-02-08,23
North Lanarkshire,2022-02-09,35
North Lanarkshire,2022-02-10,715
North Lanarkshire,2022-02-11,69
North Lanarkshire,2022-02-12,0
North Lanarkshire,2022-02-13,0
North Lanarkshire,2022-02-14,133
North Lanarkshire,2022-02-15,46
North Lanarkshire,2022-02-16,60
North Lanarkshire,2022-02-17,54
North Lanarkshire,2022-02-18,65
North Lanarkshire,2022-02-19,0
North Lanarkshire,2022-02-20,0
North Lanarkshire,2022-02-21,128
North Lanarkshire,2022-02-22,55
North Lanarkshire,2022-02-23,47
North Lanarkshire,2022-02-24,59
North Lanarkshire,2022-02-25,48
North Lanarkshire,2022-02-26,0
North Lanarkshire,2022-02-27,0
