areaName,date,newCasesByPublishDate
Perth and Kinross,2021-12-20,419
Perth and Kinross,2021-12-21,65
Perth and Kinross,2021-12-22,60
Perth and Kinross,2021-12-23,179
Perth and Kinross,2021-12-24,164
Perth and Kinross,2021-12-25,0
Perth and Kinross,2021-12-26,0
Perth and Kinross,2021-12-27,0
Perth and Kinross,2021-12-28,0
Perth and Kinross,2021-12-29,1115
Perth and Kinross,2021-12-30,563
Perth and Kinross,2021-12-31,230
Perth and Kinross,2022-01-01,0
Perth and Kinross,2022-01-02,0
Perth and Kinross,2022-01-03,0
Perth and Kinross,2022-01-04,0
Perth and Kinross,2022-01-05,2189
Perth and Kinross,2022-01-06,234
Perth and Kinross,2022-01-07,472
Perth and Kinross,2022-01-08,0
Perth and Kinross,2022-01-09,0
Perth and Kinross,2022-01-10,923
Perth and Kinross,2022-01-11,272
Perth and Kinross,2022-01-12,199
Perth and Kinross,2022-01-13,128
Perth and Kinross,2022-01-14,147
Perth and Kinross,2022-01-15,0
Perth and Kinross,2022-01-16,0
Perth and Kinross,2022-01-17,376
Perth and Kinross,2022-01-18,122
Perth and Kinross,2022-01-19,177
Perth and Kinross,2022-01-20,145
Perth and Kinross,2022-01-21,105
Perth and Kinross,2022-01-22,0
Perth and Kinross,2022-01-23,0
Perth and Kinross,2022-01-24,355
Perth and Kinross,2022-01-25,72
Perth and Kinross,2022-01-26,149
Perth and Kinross,2022-01-27,120
Perth and Kinross,2022-01-28,110
Perth and Kinross,2022-01-29,0
Perth and Kinross,2022-01-30,0
Perth and Kinross,2022-01-31,324
Perth and Kinross,2022-02-01,76
Perth and Kinross,2022-02-02,0
Perth and Kinross,2022-02-03,231
Perth and Kinross,2022-02-04,115
Perth and Kinross,2022-02-05,0
Perth and Kinross,2022-02-06,0
Perth and Kinross,2022-02-07,225
Perth and Kinross,2022-02-08,53
Perth and Kinross,2022-02-09,106
Perth and Kinross,2022-02-10,3337
Perth and Kinross,2022-02-11,244
Perth and Kinross,2022-02-12,0
Perth and Kinross,2022-02-13,0
Perth and Kinross,2022-02-14,478
Perth and Kinross,2022-02-15,166
Perth and Kinross,2022-02-16,218
Perth and Kinross,2022-02-17,146
Perth and Kinross,2022-02-18,215
Perth and Kinross,2022-02-19,0
Perth and Kinross,2022-02-20,0
Perth and Kinross,2022-02-21,455
Perth and Kinross,2022-02-22,203
Perth and Kinross,2022-02-23,178
Perth and Kinross,2022-02-24,215
Perth and Kinross,2022-02-25,153
Perth and Kinross,2022-02-26,0
Perth and Kinross,2022-02-27,0
Perth and Kinross,2022-02-28,407
Perth and Kinross,2022-03-01,1348
Perth and Kinross,2022-03-02,204
Perth and Kinross,2022-03-03,225
Perth and Kinross,2022-03-04,236
Perth and Kinross,2022-03-05,0
Perth and Kinross,2022-03-06,0
Perth and Kinross,2022-03-07,634
Perth and Kinross,2022-03-08,278
Perth and Kinross,2022-03-09,251
Perth and Kinross,2022-03-10,840
Perth and Kinross,2022-03-11,295
Perth and Kinross,2022-03-12,0
Perth and Kinross,2022-03-13,0
Perth and Kinross,2022-03-14,0
Perth and Kinross,2022-03-15,1327
Perth and Kinross,2022-03-16,275
Perth and Kinross,2022-03-17,303
Perth and Kinross,2022-03-18,535
Perth and Kinross,2022-03-19,0
Perth and Kinross,2022-03-20,0
Perth and Kinross,2022-03-21,780
Perth and Kinross,2022-03-22,322
Perth and Kinross,2022-03-23,335
Perth and Kinross,2022-03-24,326
Perth and Kinross,2022-03-25,283
Perth and Kinross,2022-03-26,0
Perth and Kinross,2022-03-27,0
Perth and Kinross,2022-03-28,713
Perth and Kinross,2022-03-29,233
Perth and Kinross,2022-03-30,261
Perth and Kinross,2022-03-31,254
Perth and Kinross,2022-04-01,219
Perth and Kinross,2022-04-02,0
Perth and Kinross,2022-04-03,0
Perth and Kinross,2022-04-04,491
Perth and Kinross,2022-04-05,142
Perth and Kinross,2022-04-06,157
Perth and Kinross,2022-04-07,168
Perth and Kinross,2022-04-08,151
