areaName,date,newCasesByPublishDate
Neath Port Talbot,2021-07-28,8
Neath Port Talbot,2021-07-29,15
Neath Port Talbot,2021-07-30,20
Neath Port Talbot,2021-07-31,0
Neath Port Talbot,2021-08-01,13
Neath Port Talbot,2021-08-02,25
Neath Port Talbot,2021-08-03,3
Neath Port Talbot,2021-08-04,18
Neath Port Talbot,2021-08-05,11
Neath Port Talbot,2021-08-06,13
Neath Port Talbot,2021-08-07,0
Neath Port Talbot,2021-08-08,19
Neath Port Talbot,2021-08-09,35
Neath Port Talbot,2021-08-10,5
Neath Port Talbot,2021-08-11,0
Neath Port Talbot,2021-08-12,49
Neath Port Talbot,2021-08-13,37
Neath Port Talbot,2021-08-14,0
Neath Port Talbot,2021-08-15,24
Neath Port Talbot,2021-08-16,76
Neath Port Talbot,2021-08-17,11
Neath Port Talbot,2021-08-18,52
Neath Port Talbot,2021-08-19,42
Neath Port Talbot,2021-08-20,55
Neath Port Talbot,2021-08-21,0
Neath Port Talbot,2021-08-22,51
Neath Port Talbot,2021-08-23,107
Neath Port Talbot,2021-08-24,31
Neath Port Talbot,2021-08-25,63
Neath Port Talbot,2021-08-26,96
Neath Port Talbot,2021-08-27,47
Neath Port Talbot,2021-08-28,0
Neath Port Talbot,2021-08-29,88
Neath Port Talbot,2021-08-30,0
Neath Port Talbot,2021-08-31,166
Neath Port Talbot,2021-09-01,131
Neath Port Talbot,2021-09-02,72
Neath Port Talbot,2021-09-03,68
Neath Port Talbot,2021-09-04,0
Neath Port Talbot,2021-09-05,65
Neath Port Talbot,2021-09-06,188
Neath Port Talbot,2021-09-07,61
Neath Port Talbot,2021-09-08,79
Neath Port Talbot,2021-09-09,97
Neath Port Talbot,2021-09-10,80
Neath Port Talbot,2021-09-11,0
Neath Port Talbot,2021-09-12,106
Neath Port Talbot,2021-09-13,141
Neath Port Talbot,2021-09-14,78
Neath Port Talbot,2021-09-15,111
Neath Port Talbot,2021-09-16,121
Neath Port Talbot,2021-09-17,91
Neath Port Talbot,2021-09-18,0
Neath Port Talbot,2021-09-19,125
Neath Port Talbot,2021-09-20,177
Neath Port Talbot,2021-09-21,90
Neath Port Talbot,2021-09-22,95
Neath Port Talbot,2021-09-23,101
Neath Port Talbot,2021-09-24,78
Neath Port Talbot,2021-09-25,0
Neath Port Talbot,2021-09-26,123
Neath Port Talbot,2021-09-27,198
Neath Port Talbot,2021-09-28,83
Neath Port Talbot,2021-09-29,116
Neath Port Talbot,2021-09-30,100
Neath Port Talbot,2021-10-01,83
Neath Port Talbot,2021-10-02,0
Neath Port Talbot,2021-10-03,45
Neath Port Talbot,2021-10-04,94
Neath Port Talbot,2021-10-05,41
Neath Port Talbot,2021-10-06,53
Neath Port Talbot,2021-10-07,94
Neath Port Talbot,2021-10-08,0
Neath Port Talbot,2021-10-09,197
Neath Port Talbot,2021-10-10,0
Neath Port Talbot,2021-10-11,72
Neath Port Talbot,2021-10-12,35
Neath Port Talbot,2021-10-13,29
Neath Port Talbot,2021-10-14,50
Neath Port Talbot,2021-10-15,108
Neath Port Talbot,2021-10-16,0
Neath Port Talbot,2021-10-17,112
Neath Port Talbot,2021-10-18,235
Neath Port Talbot,2021-10-19,137
Neath Port Talbot,2021-10-20,110
Neath Port Talbot,2021-10-21,125
Neath Port Talbot,2021-10-22,107
Neath Port Talbot,2021-10-23,0
Neath Port Talbot,2021-10-24,94
Neath Port Talbot,2021-10-25,0
Neath Port Talbot,2021-10-26,229
Neath Port Talbot,2021-10-27,65
Neath Port Talbot,2021-10-28,85
Neath Port Talbot,2021-10-29,82
Neath Port Talbot,2021-10-30,0
Neath Port Talbot,2021-10-31,93
Neath Port Talbot,2021-11-01,129
Neath Port Talbot,2021-11-02,44
Neath Port Talbot,2021-11-03,85
Neath Port Talbot,2021-11-04,82
Neath Port Talbot,2021-11-05,49
Neath Port Talbot,2021-11-06,0
Neath Port Talbot,2021-11-07,84
Neath Port Talbot,2021-11-08,132
Neath Port Talbot,2021-11-09,53
Neath Port Talbot,2021-11-10,48
Neath Port Talbot,2021-11-11,66
Neath Port Talbot,2021-11-12,75
Neath Port Talbot,2021-11-13,0
Neath Port Talbot,2021-11-14,61
Neath Port Talbot,2021-11-15,105
Neath Port Talbot,2021-11-16,59
Neath Port Talbot,2021-11-17,53
Neath Port Talbot,2021-11-18,56
Neath Port Talbot,2021-11-19,61
Neath Port Talbot,2021-11-20,0
Neath Port Talbot,2021-11-21,52
Neath Port Talbot,2021-11-22,105
Neath Port Talbot,2021-11-23,36
Neath Port Talbot,2021-11-24,45
Neath Port Talbot,2021-11-25,44
Neath Port Talbot,2021-11-26,50
Neath Port Talbot,2021-11-27,0
Neath Port Talbot,2021-11-28,27
Neath Port Talbot,2021-11-29,72
Neath Port Talbot,2021-11-30,36
Neath Port Talbot,2021-12-01,40
Neath Port Talbot,2021-12-02,46
Neath Port Talbot,2021-12-03,51
Neath Port Talbot,2021-12-04,0
Neath Port Talbot,2021-12-05,53
Neath Port Talbot,2021-12-06,79
Neath Port Talbot,2021-12-07,47
Neath Port Talbot,2021-12-08,56
Neath Port Talbot,2021-12-09,40
Neath Port Talbot,2021-12-10,66
Neath Port Talbot,2021-12-11,0
Neath Port Talbot,2021-12-12,58
Neath Port Talbot,2021-12-13,99
